grib_id,hrap_x,hrap_y,bin_area,center_lon,center_lat,time,day,hour,month_day,rain_mm,year,month
182140,538,163,5601001,-99.5354,29.9037,2025-07-03T09:00:00Z,3,9,7_3,0,2025,7
182140,538,163,5601001,-99.5354,29.9037,2025-07-03T10:00:00Z,3,10,7_3,0,2025,7
182140,538,163,5601001,-99.5354,29.9037,2025-07-03T11:00:00Z,3,11,7_3,0,2025,7
182140,538,163,5601001,-99.5354,29.9037,2025-07-03T12:00:00Z,3,12,7_3,0,2025,7
182140,538,163,5601001,-99.5354,29.9037,2025-07-03T13:00:00Z,3,13,7_3,0,2025,7
182140,538,163,5601001,-99.5354,29.9037,2025-07-03T14:00:00Z,3,14,7_3,0,2025,7
182140,538,163,5601001,-99.5354,29.9037,2025-07-03T15:00:00Z,3,15,7_3,0,2025,7
182140,538,163,5601001,-99.5354,29.9037,2025-07-03T16:00:00Z,3,16,7_3,0.125,2025,7
182140,538,163,5601001,-99.5354,29.9037,2025-07-03T17:00:00Z,3,17,7_3,0,2025,7
182140,538,163,5601001,-99.5354,29.9037,2025-07-03T18:00:00Z,3,18,7_3,0,2025,7
182140,538,163,5601001,-99.5354,29.9037,2025-07-03T19:00:00Z,3,19,7_3,0.125,2025,7
182140,538,163,5601001,-99.5354,29.9037,2025-07-03T20:00:00Z,3,20,7_3,0,2025,7
182140,538,163,5601001,-99.5354,29.9037,2025-07-03T21:00:00Z,3,21,7_3,0,2025,7
182140,538,163,5601001,-99.5354,29.9037,2025-07-03T22:00:00Z,3,22,7_3,0,2025,7
182140,538,163,5601001,-99.5354,29.9037,2025-07-03T23:00:00Z,3,23,7_3,0,2025,7
